"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,1,1631722845,1.26543,1.26543,1.26543,1.26543,1.26552,1.26552,1.26552,1.26552,1.26562,1.26562,1.26562,1.26562
TRUE,2,1631722850,1.26546,1.2655,1.26546,1.2655,1.26556,1.26559,1.26556,1.26559,1.26566,1.26568,1.26566,1.26568
TRUE,2,1631722855,1.26548,1.26548,1.26543,1.26543,1.26557,1.26557,1.26554,1.26554,1.26566,1.26566,1.26565,1.26565
TRUE,1,1631722860,1.26547,1.26547,1.26547,1.26547,1.26557,1.26557,1.26557,1.26557,1.26567,1.26567,1.26567,1.26567
TRUE,6,1631722865,1.26545,1.26553,1.26545,1.26553,1.26554,1.26564,1.26554,1.26564,1.26564,1.26575,1.26564,1.26575
TRUE,4,1631722875,1.26558,1.26561,1.26558,1.26561,1.26566,1.26571,1.26566,1.26571,1.26575,1.26581,1.26575,1.26581
TRUE,1,1631722880,1.26564,1.26564,1.26564,1.26564,1.26574,1.26574,1.26574,1.26574,1.26583,1.26583,1.26583,1.26583
TRUE,1,1631722885,1.26565,1.26565,1.26565,1.26565,1.26576,1.26576,1.26576,1.26576,1.26587,1.26587,1.26587,1.26587
TRUE,4,1631722890,1.26563,1.26563,1.26556,1.26556,1.26573,1.26573,1.26566,1.26566,1.26583,1.26583,1.26576,1.26576
TRUE,2,1631722895,1.26554,1.26557,1.26554,1.26557,1.26564,1.26566,1.26564,1.26566,1.26573,1.26574,1.26573,1.26574
TRUE,1,1631722905,1.26556,1.26556,1.26556,1.26556,1.26564,1.26564,1.26564,1.26564,1.26571,1.26571,1.26571,1.26571
TRUE,1,1631722910,1.26557,1.26557,1.26557,1.26557,1.26566,1.26566,1.26566,1.26566,1.26575,1.26575,1.26575,1.26575
TRUE,2,1631722915,1.26555,1.26556,1.26555,1.26556,1.26564,1.26566,1.26564,1.26566,1.26573,1.26577,1.26573,1.26577
TRUE,5,1631722920,1.2656,1.26565,1.2656,1.26561,1.26569,1.26574,1.26569,1.2657,1.26578,1.26583,1.26578,1.26579
TRUE,6,1631722925,1.26557,1.26557,1.26554,1.26556,1.26568,1.26568,1.26562,1.26564,1.26578,1.26578,1.26571,1.26573
TRUE,1,1631722935,1.26553,1.26553,1.26553,1.26553,1.26562,1.26562,1.26562,1.26562,1.26571,1.26571,1.26571,1.26571
TRUE,1,1631722940,1.2655,1.2655,1.2655,1.2655,1.2656,1.2656,1.2656,1.2656,1.26569,1.26569,1.26569,1.26569
TRUE,1,1631722945,1.26548,1.26548,1.26548,1.26548,1.26557,1.26557,1.26557,1.26557,1.26566,1.26566,1.26566,1.26566
TRUE,1,1631722950,1.2655,1.2655,1.2655,1.2655,1.26559,1.26559,1.26559,1.26559,1.26568,1.26568,1.26568,1.26568
TRUE,2,1631722955,1.26553,1.26554,1.26553,1.26554,1.26562,1.26564,1.26562,1.26564,1.26572,1.26575,1.26572,1.26575
TRUE,1,1631722975,1.26554,1.26554,1.26554,1.26554,1.26562,1.26562,1.26562,1.26562,1.26571,1.26571,1.26571,1.26571
TRUE,1,1631722980,1.26556,1.26556,1.26556,1.26556,1.26564,1.26564,1.26564,1.26564,1.26573,1.26573,1.26573,1.26573
TRUE,5,1631723000,1.26554,1.26554,1.2655,1.26554,1.26562,1.26563,1.26558,1.26563,1.2657,1.26572,1.26565,1.26572
TRUE,5,1631723005,1.26552,1.26554,1.26547,1.26547,1.2656,1.26563,1.26555,1.26555,1.26569,1.26572,1.26563,1.26563
TRUE,1,1631723015,1.26545,1.26545,1.26545,1.26545,1.26553,1.26553,1.26553,1.26553,1.26561,1.26561,1.26561,1.26561
TRUE,9,1631723025,1.26543,1.26543,1.26535,1.26537,1.26551,1.26551,1.26544,1.26546,1.26559,1.26559,1.26553,1.26555
TRUE,1,1631723030,1.26536,1.26536,1.26536,1.26536,1.26544,1.26544,1.26544,1.26544,1.26552,1.26552,1.26552,1.26552
TRUE,1,1631723035,1.26538,1.26538,1.26538,1.26538,1.26546,1.26546,1.26546,1.26546,1.26555,1.26555,1.26555,1.26555
TRUE,3,1631723040,1.26539,1.26539,1.26534,1.26534,1.26548,1.26548,1.26544,1.26544,1.26558,1.26558,1.26553,1.26553
TRUE,4,1631723050,1.26533,1.26535,1.26531,1.26535,1.26542,1.26544,1.2654,1.26544,1.2655,1.26552,1.26548,1.26552
TRUE,5,1631723055,1.26537,1.26543,1.26537,1.26542,1.26546,1.26553,1.26546,1.26551,1.26554,1.26563,1.26554,1.2656
TRUE,5,1631723060,1.2654,1.2654,1.26536,1.26536,1.26548,1.26548,1.26544,1.26544,1.26557,1.26557,1.26551,1.26551
TRUE,2,1631723065,1.26534,1.26534,1.26531,1.26531,1.26542,1.26542,1.2654,1.2654,1.26549,1.26549,1.26548,1.26548
TRUE,2,1631723085,1.26527,1.26527,1.26526,1.26526,1.26537,1.26537,1.26534,1.26534,1.26547,1.26547,1.26543,1.26543
TRUE,8,1631723090,1.26523,1.26523,1.26507,1.26507,1.26532,1.26532,1.26516,1.26516,1.2654,1.2654,1.26524,1.26524
TRUE,4,1631723095,1.26509,1.26516,1.26509,1.26516,1.26518,1.26525,1.26518,1.26525,1.26526,1.26534,1.26526,1.26534
TRUE,1,1631723100,1.26515,1.26515,1.26515,1.26515,1.26523,1.26523,1.26523,1.26523,1.26531,1.26531,1.26531,1.26531
TRUE,3,1631723105,1.26512,1.26515,1.2651,1.2651,1.2652,1.26522,1.2652,1.2652,1.26529,1.2653,1.26529,1.2653
TRUE,6,1631723110,1.26513,1.26516,1.26512,1.26516,1.26522,1.26524,1.2652,1.26524,1.26532,1.26533,1.26529,1.26533
TRUE,7,1631723115,1.26513,1.26513,1.26507,1.26512,1.26522,1.26522,1.26516,1.26522,1.26531,1.26532,1.26525,1.26532
TRUE,1,1631723120,1.26515,1.26515,1.26515,1.26515,1.26524,1.26524,1.26524,1.26524,1.26534,1.26534,1.26534,1.26534
TRUE,4,1631723125,1.26513,1.26515,1.26512,1.26512,1.26522,1.26524,1.2652,1.2652,1.2653,1.26532,1.26527,1.26527
TRUE,1,1631723140,1.26509,1.26509,1.26509,1.26509,1.26517,1.26517,1.26517,1.26517,1.26525,1.26525,1.26525,1.26525
TRUE,17,1631723145,1.26505,1.26505,1.26484,1.2649,1.26514,1.26514,1.26493,1.26499,1.26523,1.26523,1.26501,1.26508
TRUE,2,1631723150,1.26487,1.26491,1.26487,1.26491,1.26496,1.265,1.26496,1.265,1.26506,1.26508,1.26506,1.26508
TRUE,3,1631723155,1.26487,1.26487,1.26484,1.26486,1.26496,1.26496,1.26493,1.26496,1.26505,1.26505,1.26502,1.26505
TRUE,1,1631723160,1.26485,1.26485,1.26485,1.26485,1.26494,1.26494,1.26494,1.26494,1.26502,1.26502,1.26502,1.26502
TRUE,1,1631723165,1.26482,1.26482,1.26482,1.26482,1.2649,1.2649,1.2649,1.2649,1.26499,1.26499,1.26499,1.26499
TRUE,2,1631723175,1.2648,1.26482,1.2648,1.26482,1.26488,1.2649,1.26488,1.2649,1.26497,1.26499,1.26497,1.26499
TRUE,1,1631723180,1.26479,1.26479,1.26479,1.26479,1.26488,1.26488,1.26488,1.26488,1.26497,1.26497,1.26497,1.26497
TRUE,1,1631723190,1.26483,1.26483,1.26483,1.26483,1.26491,1.26491,1.26491,1.26491,1.26499,1.26499,1.26499,1.26499
TRUE,1,1631723205,1.2648,1.2648,1.2648,1.2648,1.26489,1.26489,1.26489,1.26489,1.26498,1.26498,1.26498,1.26498
TRUE,2,1631723210,1.26484,1.26484,1.26479,1.26479,1.26491,1.26491,1.26488,1.26488,1.26498,1.26498,1.26498,1.26498
TRUE,2,1631723215,1.26475,1.26475,1.26474,1.26474,1.26485,1.26485,1.26483,1.26483,1.26495,1.26495,1.26492,1.26492
TRUE,8,1631723235,1.26476,1.26492,1.26476,1.26491,1.26486,1.26502,1.26486,1.265,1.26495,1.26511,1.26495,1.26508
TRUE,3,1631723240,1.26485,1.26485,1.26481,1.26481,1.26496,1.26496,1.26491,1.26491,1.26507,1.26507,1.26501,1.26501
TRUE,3,1631723245,1.26484,1.26489,1.26484,1.26489,1.26494,1.26499,1.26494,1.26499,1.26503,1.26509,1.26503,1.26509
TRUE,3,1631723250,1.26492,1.26492,1.26487,1.26487,1.26502,1.26502,1.26497,1.26497,1.26511,1.26511,1.26507,1.26507
TRUE,2,1631723255,1.26485,1.26485,1.26482,1.26482,1.26494,1.26494,1.26491,1.26491,1.26503,1.26503,1.265,1.265
TRUE,4,1631723260,1.26484,1.26485,1.26483,1.26483,1.26494,1.26494,1.26492,1.26492,1.26503,1.26503,1.265,1.265
TRUE,3,1631723265,1.26485,1.26485,1.2648,1.2648,1.26494,1.26494,1.26489,1.26489,1.26502,1.26502,1.26498,1.26498
TRUE,2,1631723270,1.26477,1.26477,1.26475,1.26475,1.26486,1.26486,1.26484,1.26484,1.26496,1.26496,1.26493,1.26493
TRUE,2,1631723275,1.26473,1.26476,1.26473,1.26476,1.26482,1.26484,1.26482,1.26484,1.26491,1.26493,1.26491,1.26493
TRUE,4,1631723280,1.26474,1.26477,1.26473,1.26475,1.26482,1.26485,1.26482,1.26485,1.26491,1.26495,1.26491,1.26495
TRUE,2,1631723290,1.26473,1.26473,1.2647,1.2647,1.26483,1.26483,1.2648,1.2648,1.26493,1.26493,1.26491,1.26491
TRUE,2,1631723295,1.26474,1.26476,1.26474,1.26476,1.26483,1.26485,1.26483,1.26485,1.26492,1.26494,1.26492,1.26494
TRUE,2,1631723300,1.26478,1.26481,1.26478,1.26481,1.26488,1.2649,1.26488,1.2649,1.26497,1.26498,1.26497,1.26498
TRUE,4,1631723305,1.26483,1.26485,1.26481,1.26481,1.26492,1.26494,1.2649,1.2649,1.26501,1.26503,1.26499,1.26499
TRUE,2,1631723310,1.26483,1.26485,1.26483,1.26485,1.26492,1.26494,1.26492,1.26494,1.26501,1.26503,1.26501,1.26503
TRUE,1,1631723315,1.26482,1.26482,1.26482,1.26482,1.26492,1.26492,1.26492,1.26492,1.26501,1.26501,1.26501,1.26501
TRUE,1,1631723335,1.26484,1.26484,1.26484,1.26484,1.26494,1.26494,1.26494,1.26494,1.26504,1.26504,1.26504,1.26504
TRUE,4,1631723340,1.26482,1.26482,1.26479,1.26479,1.26491,1.26491,1.26488,1.26488,1.265,1.26501,1.26498,1.26498
TRUE,9,1631723345,1.26476,1.26497,1.26476,1.26492,1.26486,1.26505,1.26486,1.26502,1.26496,1.26513,1.26496,1.26511
TRUE,4,1631723350,1.26493,1.26501,1.26493,1.26498,1.26504,1.2651,1.26504,1.26508,1.26514,1.26518,1.26514,1.26517
TRUE,3,1631723355,1.26496,1.26496,1.2649,1.2649,1.26505,1.26505,1.265,1.265,1.26514,1.26514,1.26509,1.26509
TRUE,8,1631723360,1.26492,1.26501,1.26492,1.26495,1.26502,1.2651,1.26502,1.26505,1.26511,1.26519,1.26511,1.26515
TRUE,2,1631723365,1.265,1.265,1.26497,1.26497,1.2651,1.2651,1.26508,1.26508,1.2652,1.2652,1.26518,1.26518
TRUE,7,1631723375,1.26501,1.26507,1.26498,1.26498,1.2651,1.26516,1.26506,1.26506,1.2652,1.26524,1.26514,1.26514
TRUE,2,1631723380,1.265,1.265,1.26498,1.26498,1.26511,1.26511,1.26508,1.26508,1.26522,1.26522,1.26518,1.26518
TRUE,1,1631723395,1.26497,1.26497,1.26497,1.26497,1.26506,1.26506,1.26506,1.26506,1.26514,1.26514,1.26514,1.26514
TRUE,5,1631723400,1.26492,1.26498,1.2649,1.26498,1.26502,1.26507,1.265,1.26507,1.26511,1.26516,1.26509,1.26516
TRUE,4,1631723415,1.26502,1.26504,1.26502,1.26504,1.26511,1.26514,1.26511,1.26513,1.2652,1.26523,1.2652,1.26522
TRUE,7,1631723420,1.26503,1.26503,1.26496,1.26498,1.26511,1.26511,1.26506,1.26506,1.26519,1.26521,1.26515,1.26515
TRUE,2,1631723425,1.26496,1.26496,1.26492,1.26492,1.26504,1.26504,1.26502,1.26502,1.26512,1.26512,1.26511,1.26511
TRUE,2,1631723430,1.26494,1.26497,1.26494,1.26497,1.26504,1.26506,1.26504,1.26506,1.26513,1.26516,1.26513,1.26516
TRUE,3,1631723455,1.26494,1.26494,1.2649,1.2649,1.26504,1.26504,1.26499,1.26499,1.26513,1.26513,1.26508,1.26508
TRUE,4,1631723460,1.26492,1.26498,1.26492,1.26497,1.26502,1.26508,1.26502,1.26506,1.26512,1.26519,1.26512,1.26516
TRUE,2,1631723465,1.26494,1.26495,1.26494,1.26495,1.26504,1.26506,1.26504,1.26506,1.26513,1.26518,1.26513,1.26518
TRUE,2,1631723475,1.26499,1.26499,1.26497,1.26497,1.26508,1.26508,1.26506,1.26506,1.26518,1.26518,1.26516,1.26516
TRUE,2,1631723485,1.26499,1.26499,1.26497,1.26497,1.26508,1.26508,1.26506,1.26506,1.26518,1.26518,1.26516,1.26516
TRUE,1,1631723490,1.265,1.265,1.265,1.265,1.26508,1.26508,1.26508,1.26508,1.26517,1.26517,1.26517,1.26517
TRUE,2,1631723495,1.26502,1.26505,1.26502,1.26505,1.26512,1.26514,1.26512,1.26514,1.26521,1.26523,1.26521,1.26523
TRUE,9,1631723500,1.26502,1.26523,1.26502,1.26523,1.26512,1.26532,1.26512,1.26532,1.26522,1.26542,1.26522,1.26542
TRUE,6,1631723505,1.26521,1.26523,1.26519,1.2652,1.2653,1.26532,1.26529,1.26532,1.26539,1.26543,1.26539,1.26543
TRUE,5,1631723510,1.2652,1.26524,1.2652,1.26524,1.2653,1.26534,1.2653,1.26534,1.26539,1.26545,1.26539,1.26545
TRUE,3,1631723515,1.26522,1.26522,1.26518,1.26518,1.26532,1.26532,1.26528,1.26528,1.26542,1.26542,1.26537,1.26537
TRUE,2,1631723520,1.26515,1.26518,1.26515,1.26518,1.26525,1.26528,1.26525,1.26528,1.26535,1.26537,1.26535,1.26537
TRUE,3,1631723525,1.26515,1.26519,1.26515,1.26519,1.26525,1.2653,1.26525,1.2653,1.26535,1.2654,1.26535,1.2654
TRUE,1,1631723535,1.2652,1.2652,1.2652,1.2652,1.26532,1.26532,1.26532,1.26532,1.26544,1.26544,1.26544,1.26544
TRUE,1,1631723540,1.26524,1.26524,1.26524,1.26524,1.26534,1.26534,1.26534,1.26534,1.26545,1.26545,1.26545,1.26545
TRUE,2,1631723550,1.26521,1.26521,1.26519,1.26519,1.26532,1.26532,1.26529,1.26529,1.26543,1.26543,1.26539,1.26539
TRUE,1,1631723555,1.26522,1.26522,1.26522,1.26522,1.26532,1.26532,1.26532,1.26532,1.26541,1.26541,1.26541,1.26541
TRUE,3,1631723560,1.26523,1.26523,1.2652,1.26523,1.26534,1.26534,1.26531,1.26533,1.26545,1.26545,1.26542,1.26543
TRUE,1,1631723575,1.26524,1.26524,1.26524,1.26524,1.26536,1.26536,1.26536,1.26536,1.26547,1.26547,1.26547,1.26547
TRUE,2,1631723580,1.26519,1.26519,1.26518,1.26518,1.26532,1.26532,1.26528,1.26528,1.26544,1.26544,1.26539,1.26539
TRUE,6,1631723585,1.26523,1.26523,1.26519,1.26522,1.26532,1.26534,1.2653,1.26533,1.26541,1.26546,1.26541,1.26544
TRUE,1,1631723590,1.26523,1.26523,1.26523,1.26523,1.26535,1.26535,1.26535,1.26535,1.26547,1.26547,1.26547,1.26547
TRUE,3,1631723600,1.26522,1.26525,1.26522,1.26522,1.26532,1.26536,1.26532,1.26532,1.26543,1.26546,1.26543,1.26543
TRUE,4,1631723605,1.26525,1.26525,1.26522,1.26522,1.26536,1.26536,1.26532,1.26532,1.26547,1.26547,1.26543,1.26543
TRUE,3,1631723610,1.26523,1.26525,1.26521,1.26525,1.26536,1.26536,1.26534,1.26536,1.26548,1.26548,1.26546,1.26546
TRUE,2,1631723615,1.26523,1.26525,1.26523,1.26525,1.26534,1.26536,1.26534,1.26536,1.26544,1.26547,1.26544,1.26547
TRUE,3,1631723620,1.26522,1.26523,1.26521,1.26523,1.26534,1.26534,1.26531,1.26533,1.26545,1.26545,1.26541,1.26543
TRUE,4,1631723625,1.26524,1.26525,1.26523,1.26523,1.26536,1.26538,1.26533,1.26533,1.26547,1.2655,1.26543,1.26543
TRUE,3,1631723650,1.26525,1.26528,1.26525,1.26526,1.26536,1.26538,1.26535,1.26535,1.26546,1.26548,1.26544,1.26544
TRUE,1,1631723655,1.26528,1.26528,1.26528,1.26528,1.26538,1.26538,1.26538,1.26538,1.26547,1.26547,1.26547,1.26547
TRUE,3,1631723665,1.26529,1.26532,1.26529,1.26531,1.2654,1.26543,1.2654,1.26541,1.26551,1.26554,1.26551,1.26551
TRUE,1,1631723675,1.26535,1.26535,1.26535,1.26535,1.26544,1.26544,1.26544,1.26544,1.26553,1.26553,1.26553,1.26553
TRUE,5,1631723685,1.26532,1.26537,1.26531,1.26537,1.26542,1.26546,1.26539,1.26546,1.26551,1.26556,1.26547,1.26556
TRUE,3,1631723695,1.2654,1.26542,1.2654,1.2654,1.2655,1.26552,1.2655,1.2655,1.26559,1.26563,1.26559,1.26559
TRUE,2,1631723700,1.26539,1.26541,1.26539,1.26541,1.26548,1.2655,1.26548,1.2655,1.26556,1.26558,1.26556,1.26558
TRUE,3,1631723710,1.26538,1.26538,1.26534,1.26534,1.26548,1.26548,1.26543,1.26543,1.26557,1.26557,1.26552,1.26552
TRUE,1,1631723715,1.26536,1.26536,1.26536,1.26536,1.26545,1.26545,1.26545,1.26545,1.26554,1.26554,1.26554,1.26554
TRUE,1,1631723720,1.26538,1.26538,1.26538,1.26538,1.26547,1.26547,1.26547,1.26547,1.26556,1.26556,1.26556,1.26556
TRUE,1,1631723730,1.2654,1.2654,1.2654,1.2654,1.2655,1.2655,1.2655,1.2655,1.26559,1.26559,1.26559,1.26559
TRUE,1,1631723735,1.26538,1.26538,1.26538,1.26538,1.26548,1.26548,1.26548,1.26548,1.26557,1.26557,1.26557,1.26557
TRUE,4,1631723745,1.26539,1.26539,1.26533,1.26533,1.2655,1.2655,1.26542,1.26542,1.2656,1.2656,1.26552,1.26552
TRUE,1,1631723750,1.26536,1.26536,1.26536,1.26536,1.26544,1.26544,1.26544,1.26544,1.26553,1.26553,1.26553,1.26553
TRUE,2,1631723755,1.26533,1.26533,1.26531,1.26531,1.26542,1.26542,1.2654,1.2654,1.26552,1.26552,1.2655,1.2655
TRUE,2,1631723765,1.26528,1.26528,1.26526,1.26526,1.26538,1.26538,1.26536,1.26536,1.26547,1.26547,1.26545,1.26545
TRUE,5,1631723775,1.26528,1.26528,1.2652,1.26523,1.26538,1.26538,1.2653,1.26532,1.26547,1.26547,1.26539,1.2654
TRUE,2,1631723785,1.2652,1.26523,1.2652,1.26523,1.2653,1.26532,1.2653,1.26532,1.26539,1.2654,1.26539,1.2654
TRUE,4,1631723790,1.26526,1.26533,1.26526,1.26528,1.26536,1.26542,1.26536,1.26538,1.26547,1.26551,1.26547,1.26547
TRUE,1,1631723795,1.26529,1.26529,1.26529,1.26529,1.2654,1.2654,1.2654,1.2654,1.26551,1.26551,1.26551,1.26551
TRUE,1,1631723800,1.26528,1.26528,1.26528,1.26528,1.26538,1.26538,1.26538,1.26538,1.26548,1.26548,1.26548,1.26548
TRUE,2,1631723805,1.26529,1.26533,1.26529,1.26533,1.2654,1.26542,1.2654,1.26542,1.26551,1.26552,1.26551,1.26552
TRUE,1,1631723810,1.26531,1.26531,1.26531,1.26531,1.2654,1.2654,1.2654,1.2654,1.2655,1.2655,1.2655,1.2655
TRUE,1,1631723815,1.26527,1.26527,1.26527,1.26527,1.26538,1.26538,1.26538,1.26538,1.26549,1.26549,1.26549,1.26549
TRUE,1,1631723820,1.26531,1.26531,1.26531,1.26531,1.2654,1.2654,1.2654,1.2654,1.2655,1.2655,1.2655,1.2655
TRUE,3,1631723840,1.26533,1.26533,1.26527,1.26527,1.26544,1.26544,1.26538,1.26538,1.26554,1.26554,1.2655,1.2655
TRUE,2,1631723855,1.26532,1.26534,1.26532,1.26534,1.26541,1.26544,1.26541,1.26544,1.2655,1.26553,1.2655,1.26553
TRUE,5,1631723860,1.26536,1.26543,1.26536,1.26543,1.26546,1.26554,1.26546,1.26554,1.26556,1.26564,1.26556,1.26564
TRUE,3,1631723870,1.26545,1.26549,1.26545,1.26546,1.26556,1.26558,1.26556,1.26556,1.26567,1.26568,1.26565,1.26565
TRUE,3,1631723875,1.26548,1.26548,1.26546,1.26548,1.26558,1.26558,1.26555,1.26558,1.26567,1.26567,1.26564,1.26567
TRUE,3,1631723880,1.26551,1.26551,1.26547,1.26549,1.2656,1.2656,1.26558,1.2656,1.2657,1.26571,1.26569,1.26571
TRUE,5,1631723885,1.26549,1.26549,1.26544,1.26545,1.26558,1.26558,1.26554,1.26554,1.26567,1.26567,1.26562,1.26562
TRUE,2,1631723890,1.26542,1.26542,1.26539,1.26539,1.26551,1.26551,1.26548,1.26548,1.2656,1.2656,1.26557,1.26557
TRUE,5,1631723895,1.26536,1.26536,1.2653,1.26536,1.26546,1.26546,1.2654,1.26546,1.26556,1.26556,1.2655,1.26555
TRUE,2,1631723910,1.26539,1.26539,1.26537,1.26537,1.26548,1.26548,1.26546,1.26546,1.26557,1.26557,1.26555,1.26555
TRUE,2,1631723915,1.26535,1.26535,1.26531,1.26531,1.26544,1.26544,1.26541,1.26541,1.26553,1.26553,1.26551,1.26551
TRUE,1,1631723920,1.26529,1.26529,1.26529,1.26529,1.26538,1.26538,1.26538,1.26538,1.26548,1.26548,1.26548,1.26548
TRUE,2,1631723925,1.26527,1.26527,1.26525,1.26525,1.26536,1.26536,1.26534,1.26534,1.26545,1.26545,1.26542,1.26542
TRUE,3,1631723935,1.26522,1.26525,1.26522,1.26525,1.26531,1.26536,1.26531,1.26536,1.2654,1.26546,1.2654,1.26546
TRUE,2,1631723945,1.26524,1.26526,1.26524,1.26526,1.26534,1.26536,1.26534,1.26536,1.26543,1.26545,1.26543,1.26545
TRUE,3,1631723950,1.26524,1.26524,1.26523,1.26523,1.26534,1.26536,1.26533,1.26533,1.26543,1.26547,1.26543,1.26543
TRUE,1,1631723955,1.26521,1.26521,1.26521,1.26521,1.26531,1.26531,1.26531,1.26531,1.26541,1.26541,1.26541,1.26541
TRUE,3,1631723960,1.26524,1.26525,1.26523,1.26523,1.26533,1.26536,1.26533,1.26534,1.26542,1.26546,1.26542,1.26544
TRUE,3,1631723970,1.26521,1.26525,1.26521,1.26523,1.26531,1.26534,1.26531,1.26531,1.26541,1.26542,1.26539,1.26539
TRUE,2,1631723980,1.26524,1.26524,1.26522,1.26522,1.26533,1.26533,1.26531,1.26531,1.26542,1.26542,1.2654,1.2654
TRUE,1,1631723985,1.2652,1.2652,1.2652,1.2652,1.26528,1.26528,1.26528,1.26528,1.26537,1.26537,1.26537,1.26537
TRUE,2,1631723990,1.2652,1.26524,1.2652,1.26524,1.2653,1.26534,1.2653,1.26534,1.26541,1.26543,1.26541,1.26543
TRUE,1,1631723995,1.26526,1.26526,1.26526,1.26526,1.26536,1.26536,1.26536,1.26536,1.26546,1.26546,1.26546,1.26546
TRUE,8,1631724000,1.26523,1.26523,1.26517,1.26518,1.26533,1.26533,1.26526,1.26526,1.26543,1.26543,1.26534,1.26534
TRUE,3,1631724005,1.26515,1.26515,1.26513,1.26515,1.26524,1.26524,1.26521,1.26524,1.26532,1.26533,1.26529,1.26533
TRUE,2,1631724010,1.26517,1.26517,1.26515,1.26515,1.26526,1.26526,1.26524,1.26524,1.26535,1.26535,1.26533,1.26533
TRUE,5,1631724015,1.26513,1.26515,1.26507,1.26507,1.26522,1.26524,1.26517,1.26517,1.2653,1.26532,1.26527,1.26527
TRUE,2,1631724020,1.26511,1.26511,1.26507,1.26507,1.2652,1.2652,1.26516,1.26516,1.26528,1.26528,1.26526,1.26526
TRUE,5,1631724025,1.26505,1.26508,1.26505,1.26506,1.26514,1.26516,1.26514,1.26514,1.26524,1.26525,1.26523,1.26523
TRUE,2,1631724030,1.26502,1.26502,1.265,1.265,1.26512,1.26512,1.26508,1.26508,1.26521,1.26521,1.26517,1.26517
TRUE,3,1631724035,1.26498,1.265,1.26496,1.26496,1.26506,1.26508,1.26506,1.26506,1.26514,1.26517,1.26514,1.26515
TRUE,3,1631724045,1.26494,1.26494,1.2649,1.26492,1.26503,1.26503,1.265,1.26502,1.26512,1.26513,1.26511,1.26513
TRUE,2,1631724050,1.26495,1.26495,1.26494,1.26494,1.26505,1.26505,1.26503,1.26503,1.26515,1.26515,1.26512,1.26512
TRUE,3,1631724055,1.26491,1.26491,1.26489,1.26491,1.265,1.265,1.26498,1.265,1.26509,1.26509,1.26507,1.26509
TRUE,1,1631724060,1.26493,1.26493,1.26493,1.26493,1.26503,1.26503,1.26503,1.26503,1.26513,1.26513,1.26513,1.26513
TRUE,1,1631724065,1.26492,1.26492,1.26492,1.26492,1.26501,1.26501,1.26501,1.26501,1.2651,1.2651,1.2651,1.2651
TRUE,2,1631724070,1.26496,1.26496,1.26496,1.26496,1.26504,1.26506,1.26504,1.26506,1.26512,1.26517,1.26512,1.26517
