"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,5,1696624655,149.298,149.298,149.297,149.298,149.309,149.31,149.308,149.309,149.32,149.321,149.319,149.32
TRUE,2,1696624660,149.298,149.298,149.298,149.298,149.31,149.31,149.309,149.309,149.321,149.321,149.32,149.32
TRUE,1,1696624665,149.299,149.299,149.299,149.299,149.31,149.31,149.31,149.31,149.32,149.32,149.32,149.32
TRUE,1,1696624670,149.297,149.297,149.297,149.297,149.308,149.308,149.308,149.308,149.32,149.32,149.32,149.32
TRUE,4,1696624675,149.299,149.299,149.297,149.298,149.31,149.31,149.309,149.31,149.32,149.321,149.32,149.321
TRUE,2,1696624685,149.297,149.298,149.297,149.298,149.309,149.31,149.309,149.31,149.321,149.321,149.321,149.321
TRUE,1,1696624690,149.3,149.3,149.3,149.3,149.31,149.31,149.31,149.31,149.321,149.321,149.321,149.321
TRUE,8,1696624695,149.307,149.307,149.303,149.303,149.318,149.318,149.314,149.314,149.328,149.329,149.325,149.325
TRUE,4,1696624700,149.304,149.304,149.303,149.303,149.314,149.314,149.314,149.314,149.325,149.326,149.325,149.325
TRUE,5,1696624705,149.305,149.305,149.303,149.304,149.314,149.314,149.314,149.314,149.324,149.324,149.324,149.324
TRUE,1,1696624710,149.305,149.305,149.305,149.305,149.316,149.316,149.316,149.316,149.326,149.326,149.326,149.326
TRUE,6,1696624715,149.304,149.305,149.303,149.304,149.315,149.316,149.314,149.315,149.326,149.326,149.326,149.326
TRUE,1,1696624720,149.304,149.304,149.304,149.304,149.316,149.316,149.316,149.316,149.329,149.329,149.329,149.329
TRUE,12,1696624725,149.305,149.306,149.303,149.306,149.317,149.318,149.316,149.318,149.329,149.329,149.329,149.329
TRUE,2,1696624730,149.305,149.305,149.304,149.304,149.317,149.317,149.316,149.316,149.329,149.329,149.329,149.329
TRUE,10,1696624735,149.305,149.307,149.304,149.307,149.317,149.318,149.316,149.318,149.329,149.329,149.329,149.329
TRUE,2,1696624740,149.305,149.306,149.305,149.306,149.317,149.318,149.317,149.318,149.329,149.329,149.329,149.329
TRUE,4,1696624745,149.305,149.306,149.305,149.306,149.317,149.318,149.317,149.318,149.329,149.329,149.329,149.329
TRUE,1,1696624750,149.305,149.305,149.305,149.305,149.317,149.317,149.317,149.317,149.329,149.329,149.329,149.329
TRUE,2,1696624755,149.306,149.308,149.306,149.308,149.318,149.318,149.318,149.318,149.329,149.329,149.329,149.329
TRUE,3,1696624770,149.309,149.309,149.308,149.309,149.319,149.319,149.318,149.319,149.329,149.329,149.329,149.329
TRUE,3,1696624780,149.308,149.309,149.308,149.308,149.318,149.319,149.318,149.318,149.329,149.329,149.329,149.329
TRUE,2,1696624790,149.311,149.311,149.31,149.31,149.32,149.32,149.32,149.32,149.329,149.329,149.329,149.329
TRUE,4,1696624795,149.31,149.311,149.31,149.311,149.321,149.322,149.321,149.322,149.332,149.333,149.332,149.332
TRUE,2,1696624800,149.312,149.312,149.311,149.311,149.322,149.322,149.322,149.322,149.332,149.332,149.332,149.332
TRUE,7,1696624805,149.311,149.313,149.303,149.303,149.322,149.323,149.312,149.312,149.333,149.333,149.321,149.321
TRUE,7,1696624810,149.302,149.303,149.3,149.303,149.312,149.312,149.31,149.312,149.321,149.321,149.321,149.321
TRUE,7,1696624815,149.302,149.303,149.302,149.302,149.312,149.312,149.312,149.312,149.321,149.321,149.321,149.321
TRUE,8,1696624820,149.303,149.303,149.302,149.302,149.312,149.312,149.312,149.312,149.321,149.321,149.321,149.321
TRUE,7,1696624825,149.303,149.303,149.302,149.303,149.312,149.312,149.312,149.312,149.321,149.321,149.321,149.321
TRUE,1,1696624830,149.302,149.302,149.302,149.302,149.312,149.312,149.312,149.312,149.321,149.321,149.321,149.321
TRUE,1,1696624835,149.303,149.303,149.303,149.303,149.312,149.312,149.312,149.312,149.321,149.321,149.321,149.321
TRUE,3,1696624840,149.304,149.304,149.3,149.3,149.312,149.312,149.31,149.31,149.321,149.321,149.321,149.321
TRUE,6,1696624860,149.302,149.309,149.302,149.308,149.312,149.32,149.312,149.32,149.321,149.331,149.321,149.331
TRUE,4,1696624865,149.307,149.309,149.307,149.309,149.319,149.32,149.319,149.32,149.331,149.331,149.331,149.331
TRUE,5,1696624870,149.308,149.309,149.308,149.308,149.32,149.321,149.32,149.32,149.331,149.333,149.331,149.331
TRUE,3,1696624875,149.309,149.309,149.307,149.307,149.32,149.32,149.319,149.319,149.331,149.331,149.331,149.331
TRUE,4,1696624880,149.308,149.308,149.307,149.307,149.32,149.32,149.319,149.319,149.331,149.331,149.331,149.331
TRUE,4,1696624885,149.308,149.308,149.307,149.308,149.32,149.32,149.319,149.32,149.331,149.333,149.331,149.333
TRUE,1,1696624895,149.307,149.307,149.307,149.307,149.32,149.32,149.32,149.32,149.333,149.333,149.333,149.333
TRUE,2,1696624900,149.307,149.308,149.307,149.308,149.319,149.32,149.319,149.32,149.331,149.331,149.331,149.331
TRUE,2,1696624905,149.307,149.308,149.307,149.308,149.319,149.32,149.319,149.32,149.331,149.331,149.331,149.331
TRUE,2,1696624910,149.308,149.308,149.307,149.307,149.32,149.32,149.32,149.32,149.333,149.333,149.333,149.333
TRUE,3,1696624920,149.308,149.311,149.308,149.311,149.32,149.322,149.32,149.322,149.333,149.333,149.333,149.333
TRUE,1,1696624930,149.31,149.31,149.31,149.31,149.322,149.322,149.322,149.322,149.333,149.333,149.333,149.333
TRUE,2,1696624935,149.31,149.31,149.31,149.31,149.32,149.321,149.32,149.321,149.331,149.332,149.331,149.332
TRUE,2,1696624940,149.306,149.306,149.305,149.305,149.314,149.314,149.314,149.314,149.323,149.323,149.323,149.323
TRUE,3,1696624945,149.309,149.31,149.309,149.31,149.319,149.321,149.319,149.321,149.329,149.332,149.329,149.332
TRUE,1,1696624950,149.31,149.31,149.31,149.31,149.32,149.32,149.32,149.32,149.331,149.331,149.331,149.331
TRUE,4,1696624995,149.31,149.31,149.309,149.309,149.321,149.321,149.319,149.32,149.332,149.332,149.329,149.332
TRUE,2,1696625000,149.31,149.31,149.309,149.309,149.321,149.321,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,1,1696625040,149.307,149.307,149.307,149.307,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,2,1696625045,149.309,149.309,149.307,149.307,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,1,1696625060,149.309,149.309,149.309,149.309,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,1,1696625085,149.31,149.31,149.31,149.31,149.321,149.321,149.321,149.321,149.332,149.332,149.332,149.332
TRUE,2,1696625100,149.309,149.309,149.308,149.308,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,6,1696625105,149.309,149.309,149.308,149.308,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332
TRUE,7,1696625110,149.31,149.313,149.31,149.31,149.321,149.325,149.321,149.322,149.332,149.337,149.332,149.334
TRUE,1,1696625115,149.315,149.315,149.315,149.315,149.328,149.328,149.328,149.328,149.34,149.34,149.34,149.34
TRUE,4,1696625125,149.321,149.321,149.315,149.315,149.333,149.333,149.328,149.328,149.345,149.345,149.342,149.342
TRUE,1,1696625130,149.316,149.316,149.316,149.316,149.329,149.329,149.329,149.329,149.342,149.342,149.342,149.342
TRUE,2,1696625135,149.317,149.317,149.316,149.316,149.33,149.33,149.329,149.329,149.342,149.342,149.342,149.342
TRUE,1,1696625145,149.315,149.315,149.315,149.315,149.328,149.328,149.328,149.328,149.342,149.342,149.342,149.342
TRUE,6,1696625160,149.314,149.315,149.306,149.306,149.327,149.328,149.317,149.318,149.34,149.34,149.327,149.33
TRUE,4,1696625170,149.305,149.306,149.304,149.305,149.318,149.318,149.317,149.318,149.33,149.331,149.33,149.331
TRUE,13,1696625180,149.306,149.306,149.304,149.304,149.318,149.318,149.317,149.317,149.33,149.33,149.33,149.33
TRUE,5,1696625185,149.305,149.305,149.304,149.305,149.318,149.318,149.317,149.318,149.33,149.33,149.33,149.33
TRUE,9,1696625190,149.306,149.308,149.303,149.303,149.318,149.32,149.315,149.315,149.33,149.331,149.327,149.327
TRUE,21,1696625195,149.304,149.306,149.302,149.305,149.316,149.318,149.316,149.317,149.329,149.33,149.329,149.329
TRUE,36,1696625200,149.306,149.306,149.296,149.297,149.318,149.318,149.308,149.309,149.329,149.33,149.321,149.321
TRUE,5,1696625205,149.298,149.299,149.297,149.297,149.31,149.31,149.306,149.306,149.321,149.321,149.315,149.315
TRUE,3,1696625210,149.294,149.294,149.294,149.294,149.304,149.304,149.304,149.304,149.313,149.315,149.313,149.314
TRUE,2,1696625215,149.294,149.294,149.294,149.294,149.304,149.306,149.304,149.306,149.313,149.319,149.313,149.319
TRUE,4,1696625250,149.293,149.293,149.292,149.293,149.304,149.305,149.304,149.305,149.316,149.317,149.316,149.317
TRUE,7,1696625255,149.292,149.293,149.292,149.292,149.304,149.305,149.304,149.304,149.317,149.317,149.317,149.317
TRUE,6,1696625260,149.293,149.293,149.292,149.292,149.305,149.305,149.304,149.304,149.317,149.317,149.317,149.317
TRUE,14,1696625265,149.293,149.3,149.293,149.3,149.305,149.312,149.305,149.312,149.317,149.325,149.317,149.325
TRUE,7,1696625270,149.299,149.303,149.299,149.303,149.312,149.314,149.312,149.314,149.325,149.326,149.325,149.326
TRUE,2,1696625280,149.304,149.304,149.303,149.303,149.315,149.315,149.314,149.314,149.326,149.326,149.326,149.326
TRUE,3,1696625285,149.304,149.304,149.303,149.304,149.315,149.315,149.314,149.315,149.326,149.326,149.326,149.326
TRUE,1,1696625290,149.303,149.303,149.303,149.303,149.314,149.314,149.314,149.314,149.326,149.326,149.326,149.326
TRUE,3,1696625295,149.304,149.305,149.304,149.304,149.315,149.316,149.315,149.315,149.326,149.326,149.326,149.326
TRUE,5,1696625300,149.303,149.305,149.303,149.304,149.314,149.316,149.314,149.315,149.326,149.326,149.326,149.326
TRUE,1,1696625310,149.303,149.303,149.303,149.303,149.314,149.314,149.314,149.314,149.326,149.326,149.326,149.326
TRUE,16,1696625315,149.3,149.304,149.3,149.303,149.312,149.315,149.312,149.314,149.325,149.326,149.325,149.326
TRUE,13,1696625320,149.304,149.304,149.302,149.302,149.315,149.315,149.314,149.314,149.326,149.327,149.326,149.326
TRUE,2,1696625325,149.303,149.304,149.303,149.304,149.314,149.315,149.314,149.315,149.326,149.326,149.326,149.326
TRUE,23,1696625340,149.303,149.303,149.3,149.301,149.314,149.314,149.313,149.314,149.326,149.326,149.326,149.326
TRUE,22,1696625345,149.303,149.303,149.3,149.3,149.314,149.314,149.313,149.313,149.326,149.326,149.325,149.326
TRUE,10,1696625350,149.299,149.303,149.299,149.301,149.312,149.314,149.312,149.314,149.326,149.326,149.326,149.326
TRUE,16,1696625355,149.303,149.303,149.297,149.297,149.314,149.314,149.308,149.31,149.326,149.326,149.32,149.322
TRUE,8,1696625360,149.295,149.3,149.295,149.297,149.307,149.31,149.307,149.308,149.319,149.32,149.319,149.32
TRUE,2,1696625365,149.298,149.298,149.297,149.297,149.309,149.309,149.308,149.308,149.32,149.32,149.32,149.32
TRUE,9,1696625370,149.299,149.307,149.299,149.305,149.31,149.316,149.31,149.316,149.322,149.326,149.32,149.326
TRUE,15,1696625375,149.303,149.305,149.3,149.305,149.314,149.316,149.312,149.316,149.324,149.326,149.324,149.326
TRUE,18,1696625380,149.306,149.306,149.302,149.302,149.316,149.316,149.314,149.314,149.326,149.327,149.325,149.325
TRUE,26,1696625385,149.304,149.305,149.302,149.305,149.314,149.315,149.314,149.315,149.325,149.325,149.325,149.325
TRUE,9,1696625390,149.304,149.305,149.303,149.304,149.314,149.315,149.314,149.314,149.325,149.325,149.325,149.325
TRUE,10,1696625395,149.305,149.305,149.302,149.303,149.315,149.315,149.314,149.314,149.325,149.325,149.325,149.325
TRUE,20,1696625400,149.301,149.304,149.297,149.299,149.313,149.314,149.309,149.311,149.325,149.325,149.32,149.323
TRUE,18,1696625405,149.3,149.303,149.297,149.298,149.311,149.314,149.31,149.311,149.322,149.326,149.321,149.324
TRUE,8,1696625410,149.299,149.3,149.298,149.299,149.312,149.312,149.311,149.312,149.324,149.324,149.324,149.324
TRUE,7,1696625415,149.298,149.298,149.289,149.289,149.311,149.311,149.3,149.3,149.324,149.324,149.31,149.31
TRUE,18,1696625420,149.287,149.287,149.28,149.285,149.298,149.298,149.291,149.296,149.309,149.309,149.301,149.307
TRUE,1,1696625425,149.286,149.286,149.286,149.286,149.296,149.296,149.296,149.296,149.307,149.307,149.307,149.307
TRUE,3,1696625430,149.285,149.286,149.285,149.286,149.296,149.297,149.296,149.297,149.307,149.308,149.307,149.308
TRUE,7,1696625435,149.287,149.287,149.285,149.286,149.298,149.298,149.297,149.298,149.308,149.309,149.308,149.309
TRUE,7,1696625440,149.287,149.289,149.287,149.288,149.298,149.3,149.298,149.3,149.309,149.312,149.309,149.312
TRUE,8,1696625450,149.291,149.291,149.29,149.29,149.302,149.302,149.301,149.301,149.312,149.312,149.312,149.312
TRUE,3,1696625455,149.291,149.291,149.289,149.289,149.302,149.302,149.3,149.3,149.312,149.312,149.312,149.312
TRUE,9,1696625460,149.291,149.292,149.29,149.291,149.302,149.302,149.301,149.302,149.312,149.312,149.312,149.312
TRUE,7,1696625465,149.286,149.29,149.286,149.29,149.297,149.3,149.297,149.3,149.308,149.312,149.308,149.311
TRUE,1,1696625470,149.289,149.289,149.289,149.289,149.3,149.3,149.3,149.3,149.311,149.311,149.311,149.311
TRUE,2,1696625485,149.288,149.288,149.288,149.288,149.298,149.298,149.298,149.298,149.308,149.308,149.307,149.307
TRUE,3,1696625490,149.286,149.288,149.286,149.288,149.298,149.3,149.298,149.3,149.311,149.311,149.311,149.311
TRUE,1,1696625495,149.29,149.29,149.29,149.29,149.302,149.302,149.302,149.302,149.313,149.313,149.313,149.313
TRUE,5,1696625500,149.288,149.288,149.281,149.281,149.3,149.3,149.292,149.293,149.312,149.312,149.304,149.305
TRUE,3,1696625505,149.276,149.281,149.276,149.281,149.288,149.293,149.288,149.293,149.3,149.305,149.299,149.305
TRUE,5,1696625525,149.281,149.281,149.27,149.27,149.292,149.292,149.28,149.281,149.304,149.304,149.291,149.292
TRUE,7,1696625535,149.273,149.273,149.272,149.272,149.286,149.286,149.284,149.284,149.3,149.3,149.297,149.297
TRUE,11,1696625540,149.271,149.273,149.271,149.272,149.284,149.285,149.284,149.285,149.297,149.298,149.296,149.298
TRUE,5,1696625545,149.271,149.272,149.271,149.271,149.284,149.285,149.284,149.284,149.298,149.298,149.298,149.298
TRUE,4,1696625550,149.272,149.272,149.27,149.271,149.285,149.285,149.284,149.284,149.298,149.298,149.298,149.298
TRUE,6,1696625555,149.272,149.273,149.271,149.273,149.285,149.286,149.284,149.286,149.298,149.298,149.298,149.298
TRUE,3,1696625560,149.272,149.273,149.272,149.272,149.285,149.286,149.285,149.285,149.298,149.298,149.298,149.298
TRUE,6,1696625565,149.273,149.273,149.271,149.273,149.286,149.286,149.284,149.286,149.298,149.299,149.298,149.299
TRUE,2,1696625570,149.274,149.274,149.273,149.273,149.286,149.286,149.286,149.286,149.299,149.299,149.299,149.299
TRUE,4,1696625575,149.274,149.283,149.274,149.283,149.286,149.294,149.286,149.294,149.299,149.306,149.299,149.306
TRUE,1,1696625585,149.283,149.283,149.283,149.283,149.296,149.296,149.296,149.296,149.308,149.308,149.308,149.308
TRUE,1,1696625595,149.283,149.283,149.283,149.283,149.295,149.295,149.295,149.295,149.307,149.307,149.307,149.307
TRUE,1,1696625600,149.283,149.283,149.283,149.283,149.296,149.296,149.296,149.296,149.308,149.308,149.308,149.308
TRUE,4,1696625605,149.277,149.283,149.276,149.283,149.292,149.296,149.29,149.296,149.306,149.308,149.304,149.308
TRUE,1,1696625610,149.283,149.283,149.283,149.283,149.295,149.295,149.295,149.295,149.307,149.307,149.307,149.307
TRUE,3,1696625620,149.283,149.284,149.283,149.284,149.296,149.296,149.296,149.296,149.308,149.309,149.308,149.309
TRUE,6,1696625625,149.286,149.286,149.283,149.284,149.298,149.298,149.296,149.297,149.31,149.31,149.309,149.31
TRUE,1,1696625640,149.284,149.284,149.284,149.284,149.296,149.296,149.296,149.296,149.308,149.308,149.308,149.308
TRUE,5,1696625645,149.284,149.284,149.284,149.284,149.296,149.297,149.296,149.296,149.309,149.31,149.308,149.309
TRUE,4,1696625650,149.285,149.287,149.285,149.287,149.297,149.298,149.297,149.298,149.309,149.309,149.309,149.309
TRUE,1,1696625655,149.287,149.287,149.287,149.287,149.298,149.298,149.298,149.298,149.31,149.31,149.31,149.31
TRUE,2,1696625665,149.287,149.287,149.287,149.287,149.298,149.298,149.298,149.298,149.309,149.31,149.309,149.31
TRUE,6,1696625670,149.286,149.287,149.286,149.287,149.298,149.298,149.298,149.298,149.31,149.31,149.309,149.31
TRUE,2,1696625675,149.286,149.287,149.286,149.287,149.298,149.298,149.298,149.298,149.31,149.31,149.31,149.31
TRUE,5,1696625680,149.287,149.287,149.285,149.285,149.298,149.298,149.297,149.297,149.309,149.309,149.308,149.309
TRUE,5,1696625685,149.286,149.286,149.285,149.286,149.298,149.298,149.297,149.298,149.309,149.309,149.309,149.309
TRUE,4,1696625690,149.286,149.286,149.285,149.285,149.297,149.297,149.296,149.296,149.308,149.308,149.307,149.308
TRUE,7,1696625695,149.284,149.284,149.279,149.279,149.296,149.296,149.291,149.291,149.308,149.308,149.303,149.303
TRUE,3,1696625700,149.279,149.28,149.276,149.276,149.292,149.293,149.29,149.29,149.306,149.306,149.304,149.304
TRUE,1,1696625705,149.274,149.274,149.274,149.274,149.289,149.289,149.289,149.289,149.304,149.304,149.304,149.304
TRUE,1,1696625710,149.274,149.274,149.274,149.274,149.288,149.288,149.288,149.288,149.303,149.303,149.303,149.303
TRUE,2,1696625715,149.274,149.277,149.274,149.277,149.289,149.291,149.289,149.291,149.304,149.305,149.304,149.305
TRUE,8,1696625725,149.275,149.277,149.274,149.274,149.29,149.29,149.288,149.288,149.305,149.305,149.302,149.302
TRUE,6,1696625730,149.273,149.273,149.27,149.27,149.285,149.285,149.284,149.284,149.297,149.3,149.297,149.299
TRUE,5,1696625735,149.27,149.27,149.27,149.27,149.285,149.285,149.284,149.284,149.3,149.3,149.297,149.297
TRUE,8,1696625740,149.27,149.276,149.27,149.276,149.284,149.289,149.284,149.289,149.298,149.302,149.298,149.302
TRUE,12,1696625745,149.275,149.276,149.275,149.276,149.286,149.289,149.286,149.289,149.298,149.302,149.297,149.302
TRUE,11,1696625750,149.27,149.276,149.27,149.27,149.286,149.289,149.282,149.282,149.302,149.302,149.293,149.293
TRUE,12,1696625755,149.27,149.27,149.27,149.27,149.284,149.286,149.284,149.286,149.299,149.302,149.297,149.302
TRUE,3,1696625760,149.27,149.27,149.27,149.27,149.284,149.285,149.284,149.285,149.299,149.3,149.298,149.3
TRUE,7,1696625775,149.27,149.272,149.27,149.272,149.284,149.286,149.284,149.286,149.298,149.3,149.297,149.3
TRUE,1,1696625780,149.271,149.271,149.271,149.271,149.286,149.286,149.286,149.286,149.3,149.3,149.3,149.3
TRUE,1,1696625785,149.272,149.272,149.272,149.272,149.286,149.286,149.286,149.286,149.3,149.3,149.3,149.3
TRUE,13,1696625790,149.273,149.275,149.272,149.274,149.286,149.288,149.286,149.287,149.3,149.3,149.299,149.3
TRUE,3,1696625795,149.275,149.275,149.273,149.273,149.288,149.288,149.286,149.286,149.3,149.3,149.3,149.3
TRUE,5,1696625800,149.272,149.278,149.272,149.278,149.286,149.289,149.286,149.288,149.3,149.3,149.299,149.299
TRUE,21,1696625805,149.279,149.279,149.225,149.225,149.289,149.29,149.272,149.275,149.299,149.325,149.284,149.325
TRUE,13,1696625810,149.217,149.224,149.188,149.212,149.267,149.274,149.238,149.262,149.317,149.324,149.288,149.312
TRUE,2,1696625815,149.223,149.223,149.211,149.211,149.273,149.273,149.261,149.261,149.323,149.323,149.311,149.311
TRUE,1,1696625820,149.226,149.226,149.226,149.226,149.276,149.276,149.276,149.276,149.326,149.326,149.326,149.326
TRUE,9,1696625825,149.215,149.231,149.212,149.225,149.265,149.281,149.262,149.275,149.315,149.331,149.312,149.325
TRUE,4,1696625830,149.219,149.226,149.207,149.226,149.269,149.276,149.257,149.276,149.319,149.326,149.307,149.326
