"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,30,1696600460,18.3711,18.3723,18.3711,18.3716,18.3738,18.37536,18.3738,18.3744,18.3765,18.37851,18.3765,18.3772
TRUE,34,1696600465,18.3715,18.3717,18.36781,18.36837,18.37435,18.37435,18.3706,18.37118,18.3772,18.3772,18.3734,18.374
TRUE,44,1696600470,18.36826,18.36826,18.3669,18.36698,18.37098,18.37098,18.36968,18.36989,18.3737,18.3737,18.3724,18.3728
TRUE,44,1696600475,18.3675,18.3684,18.36219,18.36465,18.37035,18.37125,18.36484,18.36728,18.3732,18.3741,18.3675,18.3699
TRUE,32,1696600480,18.36465,18.36483,18.36286,18.36453,18.36748,18.36756,18.36563,18.36696,18.3703,18.3703,18.3684,18.3694
TRUE,36,1696600485,18.36453,18.36524,18.36226,18.36467,18.36706,18.36787,18.36499,18.36718,18.3696,18.3705,18.3677,18.3697
TRUE,22,1696600490,18.36423,18.36651,18.36423,18.36593,18.36696,18.36896,18.36696,18.36876,18.3697,18.3718,18.3697,18.3716
TRUE,26,1696600495,18.366,18.36709,18.36574,18.3667,18.3689,18.36984,18.36847,18.3693,18.3718,18.3726,18.3712,18.3719
TRUE,48,1696600500,18.3667,18.37087,18.3629,18.37018,18.3694,18.37378,18.36605,18.37294,18.3721,18.3767,18.3689,18.3757
TRUE,39,1696600505,18.37018,18.37265,18.37018,18.37151,18.37304,18.37542,18.37304,18.37426,18.3759,18.3782,18.3759,18.377
TRUE,55,1696600510,18.37122,18.37935,18.37122,18.37628,18.37416,18.38182,18.37416,18.37894,18.3771,18.3843,18.3771,18.3816
TRUE,35,1696600515,18.37628,18.37934,18.37628,18.37854,18.37909,18.38207,18.37909,18.38122,18.3819,18.3848,18.3819,18.3839
TRUE,22,1696600520,18.37854,18.37854,18.37484,18.37551,18.38117,18.38117,18.37762,18.37866,18.3838,18.3838,18.3804,18.3818
TRUE,20,1696600525,18.37587,18.3764,18.37547,18.37547,18.37884,18.37948,18.37844,18.37844,18.3818,18.38255,18.3814,18.3814
TRUE,31,1696600530,18.37573,18.37573,18.37416,18.37518,18.37862,18.37872,18.37716,18.37804,18.3815,18.3817,18.3801,18.3809
TRUE,15,1696600535,18.37525,18.37525,18.37379,18.3738,18.3781,18.3781,18.3768,18.3768,18.38094,18.38094,18.3798,18.3798
TRUE,26,1696600540,18.3738,18.3779,18.3738,18.3771,18.37675,18.37995,18.3766,18.3795,18.3797,18.3821,18.3794,18.3819
TRUE,23,1696600545,18.3787,18.3788,18.3772,18.3774,18.38086,18.38105,18.3794,18.37985,18.38303,18.3833,18.3816,18.3823
TRUE,24,1696600550,18.3775,18.38114,18.3774,18.38107,18.3799,18.38362,18.37985,18.38358,18.3823,18.38609,18.3823,18.38609
TRUE,31,1696600555,18.3807,18.3858,18.3807,18.3852,18.3834,18.38836,18.3834,18.38785,18.38609,18.39092,18.38609,18.3905
TRUE,31,1696600560,18.385,18.3872,18.385,18.3856,18.38775,18.38955,18.38775,18.3882,18.3905,18.3921,18.3905,18.3908
TRUE,30,1696600565,18.3855,18.3867,18.3803,18.3803,18.38805,18.38905,18.38314,18.38314,18.3906,18.3915,18.38535,18.38598
TRUE,26,1696600570,18.3804,18.3838,18.3804,18.3836,18.38319,18.3862,18.38319,18.38615,18.38598,18.3887,18.38598,18.3887
TRUE,33,1696600575,18.3835,18.3863,18.3835,18.3857,18.38625,18.38875,18.38625,18.38825,18.389,18.3913,18.389,18.3908
TRUE,20,1696600580,18.3856,18.3873,18.3856,18.3868,18.3882,18.3895,18.3881,18.38915,18.3908,18.3918,18.3906,18.3915
TRUE,37,1696600585,18.3868,18.3868,18.3833,18.38502,18.38925,18.38925,18.38575,18.38751,18.3917,18.3917,18.3879,18.39
TRUE,33,1696600590,18.3864,18.3931,18.3861,18.3931,18.38915,18.39594,18.3889,18.39594,18.3919,18.39878,18.3914,18.39878
TRUE,19,1696600595,18.3931,18.3931,18.3923,18.3923,18.3957,18.3957,18.39455,18.39455,18.3983,18.3983,18.3968,18.3968
TRUE,29,1696600600,18.3924,18.3924,18.38851,18.3894,18.3946,18.3946,18.3906,18.3917,18.3968,18.3968,18.3927,18.394
TRUE,29,1696600605,18.38981,18.3922,18.3897,18.38998,18.3925,18.394,18.39245,18.39254,18.3952,18.3966,18.3949,18.3951
TRUE,32,1696600610,18.39,18.3909,18.3885,18.3903,18.39255,18.39325,18.3909,18.3929,18.3951,18.3958,18.3931,18.3955
TRUE,31,1696600615,18.3902,18.3942,18.3902,18.3928,18.39285,18.3963,18.39285,18.39515,18.3955,18.3984,18.3955,18.3975
TRUE,34,1696600620,18.3929,18.3952,18.3929,18.3942,18.3953,18.39748,18.3953,18.3965,18.3977,18.39975,18.3977,18.3988
TRUE,31,1696600625,18.394,18.3943,18.3924,18.3927,18.39625,18.39658,18.3946,18.3949,18.3985,18.39885,18.3967,18.3971
TRUE,26,1696600630,18.3925,18.3927,18.3923,18.3925,18.39465,18.39485,18.39445,18.3948,18.3968,18.3971,18.3965,18.3971
TRUE,39,1696600635,18.3925,18.3964,18.3924,18.3959,18.39485,18.39895,18.3945,18.39825,18.3972,18.4015,18.3966,18.4006
TRUE,15,1696600640,18.39567,18.397,18.39567,18.3957,18.39794,18.3993,18.39794,18.398,18.4002,18.4017,18.4002,18.4003
TRUE,12,1696600645,18.3957,18.3957,18.3947,18.3948,18.39805,18.39805,18.3968,18.3969,18.4004,18.4004,18.3989,18.399
TRUE,25,1696600650,18.3949,18.3955,18.3948,18.3955,18.3972,18.3978,18.3969,18.3978,18.3995,18.4001,18.399,18.4001
TRUE,16,1696600655,18.3954,18.3954,18.3947,18.3947,18.39765,18.39765,18.3967,18.3967,18.3999,18.3999,18.3987,18.3987
TRUE,45,1696600660,18.3918,18.3918,18.3888,18.3909,18.39364,18.3937,18.39116,18.39315,18.39549,18.39579,18.39328,18.3954
TRUE,39,1696600665,18.3897,18.3942,18.389,18.3925,18.39195,18.3963,18.39145,18.39465,18.3942,18.3984,18.3937,18.3968
TRUE,27,1696600670,18.3926,18.393,18.392,18.3928,18.3947,18.39505,18.3942,18.39505,18.3968,18.3973,18.3964,18.3973
TRUE,28,1696600675,18.393,18.393,18.3895,18.3901,18.3953,18.3953,18.39165,18.3922,18.3976,18.3976,18.3938,18.39429
TRUE,47,1696600680,18.3902,18.3904,18.3835,18.386,18.39224,18.39235,18.38588,18.38828,18.39429,18.3943,18.38825,18.39056
TRUE,36,1696600685,18.3857,18.3857,18.383,18.3854,18.38808,18.38808,18.38531,18.38794,18.39046,18.39047,18.38762,18.39047
TRUE,46,1696600690,18.3854,18.3922,18.3851,18.3892,18.38785,18.39425,18.38748,18.39152,18.3903,18.3963,18.38983,18.39385
TRUE,47,1696600695,18.3891,18.3897,18.3845,18.385,18.39145,18.3917,18.38678,18.38738,18.3938,18.3938,18.38907,18.38977
TRUE,46,1696600700,18.3847,18.387,18.3804,18.3834,18.38724,18.3892,18.38283,18.38588,18.38977,18.39146,18.3852,18.38835
TRUE,47,1696600705,18.383,18.3849,18.3814,18.3845,18.3854,18.38658,18.38395,18.38638,18.3878,18.38826,18.3865,18.38826
TRUE,50,1696600710,18.385,18.3863,18.3836,18.3862,18.38718,18.38852,18.38626,18.38847,18.38937,18.39086,18.38883,18.39074
TRUE,35,1696600715,18.3864,18.3864,18.3789,18.3793,18.38857,18.38857,18.3812,18.3816,18.39074,18.39074,18.38349,18.3839
TRUE,35,1696600720,18.3793,18.3793,18.37602,18.37626,18.38155,18.38156,18.37833,18.37833,18.3838,18.38393,18.3804,18.3804
TRUE,34,1696600725,18.37626,18.37782,18.37626,18.3771,18.37828,18.38047,18.37823,18.37985,18.3803,18.38312,18.3802,18.3826
TRUE,39,1696600730,18.377,18.3813,18.377,18.37874,18.3798,18.3837,18.3798,18.38132,18.3826,18.38611,18.3826,18.3839
TRUE,50,1696600735,18.3784,18.3793,18.3756,18.3793,18.381,18.38169,18.3782,18.38169,18.3836,18.38408,18.3807,18.38408
TRUE,59,1696600740,18.3794,18.3794,18.3769,18.379,18.38196,18.38208,18.3797,18.38176,18.38453,18.38475,18.3825,18.38452
TRUE,27,1696600745,18.3791,18.3791,18.3766,18.3766,18.38181,18.38181,18.3792,18.3792,18.38452,18.38452,18.3818,18.3818
TRUE,30,1696600750,18.3765,18.3776,18.3765,18.37736,18.37915,18.3803,18.3791,18.38022,18.3818,18.38308,18.3817,18.38308
TRUE,42,1696600755,18.377,18.3773,18.37614,18.3763,18.38,18.38015,18.3784,18.3788,18.383,18.383,18.3803,18.3813
TRUE,38,1696600760,18.3765,18.3781,18.37529,18.3758,18.3791,18.38075,18.3779,18.37845,18.3817,18.3834,18.3805,18.3811
TRUE,48,1696600765,18.37583,18.3772,18.37354,18.37357,18.37846,18.3796,18.37617,18.37618,18.3811,18.382,18.3788,18.3788
TRUE,49,1696600770,18.373,18.374,18.373,18.3736,18.37555,18.3763,18.37555,18.3761,18.3781,18.3788,18.3781,18.3786
TRUE,50,1696600775,18.3734,18.374,18.3713,18.3739,18.37595,18.3764,18.374,18.3764,18.3785,18.37906,18.3767,18.3789
TRUE,48,1696600780,18.3739,18.3783,18.3735,18.3783,18.37635,18.38094,18.3762,18.38094,18.3788,18.38357,18.3786,18.38357
TRUE,35,1696600785,18.3788,18.3814,18.3787,18.3797,18.3812,18.3842,18.38115,18.38225,18.3836,18.38699,18.3836,18.3848
TRUE,39,1696600790,18.3799,18.3804,18.3795,18.38,18.3824,18.38305,18.3821,18.3826,18.3849,18.3857,18.3847,18.3852
TRUE,37,1696600795,18.3798,18.3805,18.37905,18.3801,18.38245,18.38292,18.38192,18.38272,18.3851,18.38535,18.3846,18.38535
TRUE,55,1696600800,18.38,18.3823,18.37596,18.37627,18.38268,18.38486,18.3787,18.37902,18.38535,18.38742,18.38144,18.38177
TRUE,41,1696600805,18.3764,18.37672,18.3715,18.37465,18.37908,18.37924,18.3741,18.37725,18.38177,18.38177,18.3767,18.37985
TRUE,47,1696600810,18.3748,18.3807,18.3748,18.3793,18.37732,18.38321,18.37732,18.38196,18.37985,18.3858,18.37985,18.38463
TRUE,32,1696600815,18.3806,18.3826,18.3797,18.3797,18.3832,18.3853,18.3812,18.3812,18.38581,18.3881,18.38271,18.38271
TRUE,3,1696600820,18.38026,18.38026,18.37888,18.37888,18.38176,18.38176,18.38038,18.38038,18.38327,18.38327,18.38189,18.38189
TRUE,27,1696600825,18.3789,18.3821,18.3787,18.3813,18.38042,18.38417,18.38042,18.38364,18.38195,18.38624,18.38195,18.38597
TRUE,51,1696600830,18.381,18.3861,18.3804,18.3856,18.38338,18.38822,18.38289,18.38782,18.38576,18.39062,18.38538,18.39005
TRUE,31,1696600835,18.3853,18.3854,18.38184,18.3823,18.38768,18.38791,18.38478,18.38509,18.39005,18.39042,18.38766,18.38788
TRUE,57,1696600840,18.3821,18.3822,18.371,18.3729,18.38499,18.38505,18.37346,18.37459,18.38788,18.3879,18.37592,18.37628
TRUE,45,1696600845,18.3727,18.3727,18.3707,18.3717,18.37449,18.37449,18.373,18.37384,18.37628,18.37628,18.3752,18.37599
TRUE,42,1696600850,18.3718,18.3788,18.3715,18.37724,18.374,18.38108,18.37395,18.37976,18.3762,18.38335,18.3761,18.38229
TRUE,34,1696600855,18.37703,18.3779,18.37622,18.37781,18.37936,18.38053,18.37851,18.38048,18.3817,18.38316,18.3808,18.38316
TRUE,33,1696600860,18.3779,18.38228,18.3779,18.3809,18.38055,18.38449,18.38055,18.38346,18.3832,18.3867,18.3831,18.38601
TRUE,46,1696600865,18.381,18.3831,18.3802,18.3831,18.3835,18.38545,18.38295,18.38545,18.38601,18.3878,18.3856,18.3878
TRUE,44,1696600870,18.383,18.3842,18.37957,18.3814,18.38515,18.3867,18.38258,18.3837,18.3873,18.3892,18.3856,18.386
TRUE,39,1696600875,18.3814,18.3814,18.3791,18.3804,18.3836,18.38379,18.382,18.38282,18.3858,18.38638,18.3847,18.38523
TRUE,29,1696600880,18.3803,18.3825,18.3802,18.3808,18.38276,18.38495,18.38272,18.38335,18.38523,18.3874,18.38523,18.3859
TRUE,40,1696600885,18.3806,18.3831,18.3802,18.3815,18.3832,18.38515,18.38295,18.384,18.3858,18.3873,18.3856,18.3865
TRUE,48,1696600890,18.3816,18.3837,18.3811,18.3827,18.38395,18.38565,18.3836,18.38495,18.3863,18.3878,18.386,18.3872
TRUE,47,1696600895,18.3824,18.3869,18.3813,18.3868,18.38475,18.38949,18.3839,18.38935,18.3871,18.39208,18.3864,18.3919
TRUE,26,1696600900,18.3864,18.3877,18.3862,18.3877,18.38905,18.3902,18.38885,18.39,18.3917,18.3928,18.3914,18.3923
TRUE,55,1696600905,18.3877,18.3885,18.3826,18.3846,18.3901,18.39075,18.38495,18.38725,18.3925,18.393,18.3871,18.3899
TRUE,47,1696600910,18.3849,18.3855,18.3831,18.3841,18.3874,18.38784,18.38545,18.3865,18.3899,18.39018,18.3878,18.3889
TRUE,33,1696600915,18.3841,18.38411,18.38241,18.3841,18.38664,18.38688,18.3854,18.38688,18.38917,18.38965,18.3884,18.38965
TRUE,47,1696600920,18.383,18.3861,18.38212,18.3849,18.38604,18.3883,18.38496,18.38758,18.38907,18.3905,18.3878,18.39026
TRUE,48,1696600925,18.3849,18.3852,18.38305,18.3852,18.38755,18.38775,18.38588,18.3877,18.3902,18.3903,18.38858,18.3902
TRUE,49,1696600930,18.3853,18.3853,18.3823,18.3825,18.38775,18.38775,18.3848,18.3854,18.3902,18.3902,18.3873,18.3883
TRUE,55,1696600935,18.3825,18.38285,18.37814,18.37814,18.3853,18.38568,18.38087,18.38087,18.3881,18.3885,18.3836,18.3836
TRUE,52,1696600940,18.37793,18.37793,18.3701,18.3704,18.38076,18.38076,18.37295,18.37325,18.3836,18.3836,18.3758,18.3761
TRUE,37,1696600945,18.3704,18.3708,18.3688,18.3691,18.37329,18.37355,18.3714,18.37175,18.37618,18.37661,18.374,18.3744
TRUE,37,1696600950,18.3685,18.3714,18.3685,18.3709,18.3711,18.3743,18.3711,18.37394,18.3737,18.3772,18.3737,18.37699
TRUE,36,1696600955,18.3711,18.3712,18.3695,18.3711,18.37404,18.3741,18.3722,18.3738,18.37699,18.37699,18.3748,18.3765
TRUE,26,1696600960,18.37072,18.3714,18.36883,18.36883,18.37361,18.37395,18.37112,18.37112,18.3765,18.3766,18.3734,18.3734
TRUE,41,1696600965,18.36883,18.36883,18.36517,18.36645,18.37142,18.37142,18.36784,18.36948,18.374,18.374,18.3705,18.3725
TRUE,46,1696600970,18.36645,18.36727,18.35924,18.35924,18.36958,18.37008,18.36117,18.36117,18.3727,18.3729,18.3631,18.3631
TRUE,40,1696600975,18.35924,18.35979,18.35729,18.3594,18.36112,18.36176,18.3601,18.3616,18.363,18.3639,18.3628,18.3638
TRUE,48,1696600980,18.3594,18.3621,18.3592,18.3621,18.36135,18.36445,18.36105,18.36443,18.3633,18.3669,18.3629,18.36676
TRUE,53,1696600985,18.36186,18.3706,18.36186,18.3704,18.36431,18.37302,18.36431,18.37276,18.36676,18.37543,18.36676,18.37513
TRUE,36,1696600990,18.3702,18.3703,18.36856,18.3701,18.37266,18.37279,18.37116,18.3726,18.37513,18.37561,18.37377,18.3751
TRUE,47,1696600995,18.3706,18.371,18.3674,18.3681,18.37325,18.3733,18.37004,18.37048,18.3759,18.3759,18.37267,18.37287
TRUE,47,1696601000,18.3685,18.3707,18.36219,18.3638,18.37068,18.37331,18.36473,18.36584,18.37287,18.37592,18.36727,18.36789
TRUE,39,1696601005,18.3635,18.3696,18.3634,18.3694,18.3657,18.3719,18.36564,18.3718,18.36789,18.3742,18.3678,18.3742
TRUE,40,1696601010,18.3694,18.3737,18.3692,18.3736,18.37175,18.37578,18.37156,18.37573,18.3741,18.378,18.37391,18.37786
TRUE,46,1696601015,18.3734,18.374,18.36749,18.3679,18.37563,18.376,18.37,18.37036,18.37786,18.37818,18.3725,18.37283
TRUE,26,1696601020,18.3677,18.3691,18.3677,18.369,18.3702,18.37141,18.3702,18.37136,18.3727,18.37372,18.3727,18.37372
TRUE,41,1696601025,18.3691,18.375,18.3691,18.3737,18.37141,18.37708,18.37141,18.3759,18.37372,18.37927,18.37372,18.3781
TRUE,33,1696601030,18.3735,18.3736,18.36961,18.3698,18.37565,18.3758,18.37216,18.3723,18.3778,18.3781,18.3745,18.3748
TRUE,14,1696601035,18.36961,18.3698,18.36942,18.3698,18.37206,18.3723,18.37196,18.3723,18.3745,18.3748,18.3745,18.3748
TRUE,41,1696601040,18.3698,18.3737,18.3691,18.3736,18.3722,18.37594,18.3716,18.37585,18.3746,18.3782,18.374,18.3781
TRUE,39,1696601045,18.3734,18.3736,18.37028,18.3704,18.3757,18.3759,18.37274,18.37285,18.378,18.3782,18.3752,18.3753
TRUE,33,1696601050,18.3703,18.3705,18.36436,18.3645,18.3728,18.37295,18.36698,18.36705,18.3753,18.3754,18.3696,18.3696
TRUE,22,1696601055,18.36436,18.3657,18.364,18.3657,18.36688,18.36775,18.36656,18.36775,18.3694,18.3698,18.3691,18.3698
TRUE,33,1696601060,18.3656,18.3656,18.36363,18.3637,18.36775,18.36775,18.36626,18.3664,18.3699,18.3699,18.3689,18.3691
TRUE,41,1696601065,18.36366,18.3676,18.36366,18.3672,18.36638,18.37012,18.36638,18.36955,18.3691,18.3727,18.3691,18.3719
TRUE,33,1696601070,18.3672,18.3672,18.3645,18.36664,18.3696,18.3696,18.367,18.36929,18.372,18.372,18.3695,18.37194
TRUE,31,1696601075,18.36638,18.3679,18.36638,18.3672,18.36928,18.3706,18.36928,18.36975,18.37218,18.3734,18.3719,18.3723
TRUE,34,1696601080,18.36699,18.368,18.36642,18.36642,18.36944,18.37025,18.36906,18.36906,18.3719,18.3726,18.3717,18.3717
TRUE,20,1696601085,18.36642,18.36692,18.36642,18.36658,18.36921,18.36981,18.36921,18.36954,18.372,18.3727,18.372,18.3725
TRUE,41,1696601090,18.36635,18.3675,18.3643,18.3645,18.36902,18.37015,18.36705,18.36715,18.3717,18.3728,18.3698,18.3698
TRUE,41,1696601095,18.3646,18.3646,18.3577,18.3577,18.3672,18.3672,18.36035,18.36035,18.3698,18.3698,18.363,18.363
TRUE,43,1696601100,18.3577,18.3593,18.3569,18.3572,18.36045,18.3621,18.3599,18.36005,18.3632,18.3649,18.3628,18.3629
TRUE,53,1696601105,18.3573,18.3664,18.3573,18.365,18.36005,18.36895,18.36,18.36775,18.3628,18.3717,18.3627,18.3705
TRUE,37,1696601110,18.3655,18.3717,18.3655,18.3708,18.3682,18.3743,18.3681,18.37337,18.3709,18.3769,18.3707,18.37594
TRUE,31,1696601115,18.3712,18.3727,18.37101,18.37101,18.37369,18.3753,18.37365,18.3738,18.37618,18.3779,18.3761,18.3766
TRUE,38,1696601120,18.3708,18.3711,18.3672,18.3678,18.37375,18.37385,18.37012,18.37068,18.3767,18.3769,18.3727,18.37357
TRUE,30,1696601125,18.3679,18.3712,18.3679,18.37027,18.37074,18.37396,18.37074,18.37357,18.37357,18.37687,18.37357,18.37687
TRUE,42,1696601130,18.3694,18.3694,18.3607,18.3607,18.37205,18.37205,18.36348,18.36348,18.3747,18.3747,18.36626,18.36626
TRUE,26,1696601135,18.3609,18.3609,18.3588,18.359,18.36378,18.36378,18.36172,18.36214,18.36665,18.36665,18.36464,18.36528
TRUE,24,1696601140,18.3588,18.3608,18.3563,18.3608,18.36196,18.36356,18.35938,18.36345,18.36511,18.36632,18.36245,18.3661
TRUE,36,1696601145,18.3613,18.3644,18.3611,18.3618,18.3638,18.36645,18.3637,18.36445,18.36631,18.36909,18.36631,18.3671
TRUE,57,1696601150,18.3617,18.3617,18.3521,18.3527,18.3643,18.3643,18.35435,18.35494,18.3669,18.3669,18.3562,18.35718
TRUE,48,1696601155,18.3519,18.3529,18.3508,18.351,18.35435,18.35515,18.35325,18.35358,18.3568,18.3575,18.3557,18.35615
TRUE,29,1696601160,18.3509,18.3523,18.3508,18.3514,18.35352,18.35498,18.35338,18.3541,18.35615,18.35775,18.35595,18.3568
TRUE,41,1696601165,18.3511,18.3523,18.3501,18.3504,18.35415,18.35476,18.353,18.35321,18.3572,18.35742,18.3559,18.35602
TRUE,49,1696601170,18.3502,18.3513,18.34925,18.35112,18.35311,18.35397,18.35158,18.35386,18.35602,18.35664,18.3539,18.3566
TRUE,38,1696601175,18.35112,18.3575,18.35112,18.3564,18.35388,18.36031,18.35388,18.35894,18.35664,18.36323,18.3566,18.36148
TRUE,32,1696601180,18.3566,18.3566,18.35292,18.3531,18.35904,18.35904,18.35578,18.35586,18.36148,18.36149,18.35863,18.35863
TRUE,34,1696601185,18.353,18.3556,18.3528,18.3554,18.35582,18.35772,18.35572,18.35762,18.35863,18.35984,18.35863,18.35984
TRUE,40,1696601190,18.3556,18.35973,18.3528,18.35932,18.35772,18.3624,18.35598,18.3622,18.35984,18.36509,18.35915,18.36509
TRUE,18,1696601195,18.3598,18.36013,18.35816,18.35938,18.36244,18.36282,18.36103,18.36188,18.36509,18.36552,18.3638,18.36438
TRUE,24,1696601200,18.35982,18.362,18.3586,18.35912,18.36242,18.36441,18.36148,18.36176,18.36503,18.36682,18.36412,18.36441
TRUE,21,1696601205,18.35952,18.36089,18.3586,18.3586,18.36196,18.36332,18.3612,18.3612,18.36441,18.36598,18.36379,18.36379
TRUE,27,1696601210,18.3585,18.3616,18.3585,18.3605,18.36114,18.36376,18.36114,18.36301,18.36379,18.36592,18.36379,18.36552
TRUE,33,1696601215,18.3604,18.3634,18.35951,18.3634,18.36296,18.36601,18.3622,18.36601,18.36552,18.36862,18.3649,18.36862
TRUE,35,1696601220,18.36402,18.36643,18.36333,18.36616,18.36632,18.36879,18.3662,18.36863,18.36862,18.3713,18.36862,18.3711
TRUE,30,1696601225,18.366,18.3666,18.3605,18.3616,18.3686,18.36916,18.3629,18.36431,18.3712,18.37171,18.36531,18.36702
TRUE,45,1696601230,18.3615,18.367,18.3583,18.3667,18.36426,18.3693,18.36116,18.36918,18.36702,18.37165,18.36392,18.37165
TRUE,40,1696601235,18.3667,18.3704,18.3664,18.3704,18.36906,18.3727,18.36883,18.3727,18.37141,18.37499,18.37106,18.37499
TRUE,27,1696601240,18.3705,18.3723,18.3704,18.37182,18.37288,18.37466,18.37282,18.37448,18.37525,18.3772,18.37525,18.37715
TRUE,19,1696601245,18.37177,18.37186,18.36957,18.37117,18.37446,18.3745,18.37244,18.37405,18.37715,18.37715,18.3753,18.37693
TRUE,50,1696601250,18.37092,18.3757,18.37032,18.3757,18.37392,18.37845,18.37356,18.37845,18.37693,18.3812,18.3768,18.3812
TRUE,60,1696601255,18.3755,18.3805,18.37525,18.38001,18.37845,18.38315,18.37808,18.3824,18.3814,18.3858,18.3809,18.3848
TRUE,48,1696601260,18.3801,18.3807,18.3751,18.37527,18.3824,18.3833,18.37785,18.3783,18.3847,18.3859,18.3806,18.38132
TRUE,34,1696601265,18.37569,18.37676,18.375,18.37676,18.3785,18.37933,18.3779,18.37933,18.38132,18.3819,18.3808,18.3819
TRUE,42,1696601270,18.37672,18.3803,18.37672,18.37987,18.37921,18.38294,18.37921,18.38258,18.3817,18.38558,18.3817,18.3853
TRUE,33,1696601275,18.37987,18.3811,18.3791,18.3802,18.38254,18.38369,18.3819,18.38275,18.3852,18.38628,18.3847,18.3853
TRUE,36,1696601280,18.3802,18.3802,18.3779,18.3781,18.38271,18.38272,18.38034,18.38044,18.38522,18.3853,18.38278,18.38278
TRUE,29,1696601285,18.378,18.37834,18.3735,18.3735,18.38039,18.38056,18.37613,18.37613,18.38278,18.38283,18.37876,18.37876
TRUE,22,1696601290,18.37382,18.37398,18.3722,18.37243,18.37637,18.37638,18.37461,18.37477,18.37892,18.37892,18.37701,18.37711
TRUE,28,1696601295,18.37255,18.37376,18.3687,18.36875,18.37486,18.37594,18.37108,18.37112,18.37718,18.37811,18.37342,18.37349
TRUE,19,1696601300,18.3693,18.37294,18.36902,18.37235,18.37146,18.37516,18.37132,18.37486,18.37361,18.37762,18.37361,18.37737
TRUE,28,1696601305,18.37235,18.37363,18.37036,18.37316,18.3749,18.37584,18.37338,18.3756,18.37744,18.37806,18.3764,18.37804
TRUE,29,1696601310,18.37281,18.37281,18.3685,18.37018,18.37542,18.37542,18.37118,18.37304,18.37804,18.37804,18.37385,18.37591
TRUE,37,1696601315,18.3705,18.3736,18.36979,18.37165,18.37322,18.37592,18.37256,18.37432,18.37595,18.37825,18.37529,18.37699
TRUE,25,1696601320,18.37168,18.3717,18.36949,18.3695,18.37434,18.37434,18.37185,18.37195,18.37699,18.37699,18.3742,18.3744
TRUE,15,1696601325,18.3695,18.3709,18.3694,18.3709,18.37204,18.37327,18.37194,18.37326,18.37459,18.37564,18.37447,18.37562
TRUE,12,1696601330,18.37099,18.37102,18.3703,18.3703,18.3733,18.37332,18.37275,18.37284,18.37562,18.37562,18.3752,18.37537
TRUE,25,1696601335,18.3703,18.3703,18.36808,18.37026,18.3728,18.3728,18.37069,18.37268,18.3753,18.3753,18.37328,18.37511
TRUE,33,1696601340,18.3705,18.37101,18.36339,18.3639,18.37292,18.37333,18.3659,18.36626,18.37533,18.37565,18.36816,18.36863
TRUE,32,1696601345,18.3639,18.36425,18.35957,18.36021,18.36634,18.36651,18.36212,18.36261,18.36877,18.36877,18.36456,18.36501
